#,Thermostat,identifier,314729020125
#,Thermostat,name,Main Floor
#,Start,date,2019-09-06
#,End,date,2019-09-13

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Basement (F),Basement2
2019-09-11,19:45:00,off,heatOff,,Home,78,65,63.2,62,63,0,0,0,,63.2,62,0,69,0,
2019-09-11,19:50:00,off,heatOff,,Home,78,65,63.2,62,63,0,0,0,,63.2,62,0,69,0,
2019-09-11,19:55:00,off,heatOff,,Home,78,65,62.8,63,63,0,0,0,,62.8,63,0,69,0,
2019-09-11,20:00:00,off,heatOff,,Home,78,65,62.7,63,58.2,0,0,0,,62.7,63,0,69,0,
2019-09-11,20:05:00,off,heatOff,,Home,78,65,62.6,63,58.2,0,0,0,,62.6,63,0,69,0,
2019-09-11,20:10:00,off,heatOff,,Home,78,65,62.4,63,58.2,0,0,0,,62.4,63,0,69,0,
2019-09-11,20:15:00,off,heatOff,,Home,78,65,62.1,63,58.2,0,0,0,,62.1,63,0,69,0,
2019-09-11,20:20:00,off,heatOff,,Home,78,65,62.1,63,58.2,0,0,0,,62.1,63,0,69,0,
2019-09-11,20:25:00,off,heatOff,,Home,78,65,61.9,63,58.2,0,0,0,,61.9,63,0,69,0,
2019-09-11,20:30:00,off,heatOff,,Home,78,65,61.8,63,57.2,0,0,0,,61.8,63,0,69,0,
2019-09-11,20:35:00,off,heatOff,,Home,78,65,61.7,63,57.2,0,0,0,,61.7,63,0,69,0,
2019-09-11,20:40:00,off,heatOff,,Home,78,65,61.7,63,57.2,0,0,0,,61.7,63,0,69,0,
2019-09-11,20:45:00,off,heatOff,,Home,78,65,61.4,64,57.2,0,0,0,,61.4,64,0,69,0,
2019-09-11,20:50:00,off,heatOff,,Home,78,65,61.3,64,57.2,0,0,0,,61.3,64,0,69,0,
2019-09-11,20:55:00,off,heatOff,,Home,78,65,61.1,64,57.2,0,0,0,,61.1,64,0,69,0,
2019-09-11,21:00:00,off,heatOff,,Home,78,65,61,64,56.5,0,0,0,,61,64,0,69,0,
2019-09-11,21:05:00,off,heatOff,,Home,78,65,60.9,64,56.5,0,0,0,,60.9,64,0,69,0,
2019-09-11,21:10:00,off,heatOff,,Home,78,65,60.7,64,56.5,0,0,0,,60.7,64,0,69,1,
2019-09-11,21:15:00,off,heatOff,,Home,78,65,60.7,64,56.5,0,0,0,,60.7,64,0,69,1,
2019-09-11,21:20:00,off,heatOff,,Home,78,65,60.7,64,56.5,0,0,0,,60.7,64,0,69,1,
2019-09-11,21:25:00,off,heatOff,,Home,78,65,60.6,64,56.5,0,0,0,,60.6,64,0,69,0,
2019-09-11,21:30:00,off,heatOff,,Home,78,65,60.5,64,56.5,0,0,0,,60.5,64,0,69,0,
2019-09-11,21:35:00,off,heatOff,,Home,78,65,60.5,64,56.5,0,0,0,,60.5,64,0,69,0,
2019-09-11,21:40:00,off,heatOff,,Home,78,65,60.3,64,56.5,0,0,0,,60.3,64,0,69,0,
2019-09-11,21:45:00,off,heatOff,,Home,78,65,60.3,64,56.5,0,0,0,,60.3,64,0,69,0,
2019-09-11,21:50:00,off,heatOff,,Home,78,65,60.3,64,56.5,0,0,0,,60.3,64,0,69,0,
2019-09-11,21:55:00,off,heatOff,,Home,78,65,60.4,64,56.5,0,0,0,,60.4,64,0,69,0,
2019-09-11,22:00:00,off,heatOff,,Home,78,65,60.1,65,57.8,0,0,0,,60.1,65,0,69,0,
2019-09-11,22:05:00,off,heatOff,,Home,78,65,60.1,65,57.8,0,0,0,,60.1,65,0,69,0,
2019-09-11,22:10:00,off,heatOff,,Home,78,65,59.9,66,57.8,0,0,0,,59.9,66,0,69,0,
2019-09-11,22:15:00,off,heatOff,,Home,78,65,59.9,66,57.8,0,0,0,,59.9,66,0,69,0,
2019-09-11,22:20:00,off,heatOff,,Home,78,65,59.8,66,57.8,0,0,0,,59.8,66,1,69,0,
2019-09-11,22:25:00,off,heatOff,,Home,78.7,61.8,60.5,65,57.8,0,0,0,,60.5,65,1,68.9,1,
2019-09-11,22:30:00,off,heatOff,,Sleep,80,56,61.9,61,57.3,0,0,0,,61.9,61,0,68.9,1,
2019-09-11,22:35:00,off,heatOff,,Sleep,80,56,62.5,60,57.3,0,0,0,,62.5,60,0,68.9,0,
2019-09-11,22:40:00,off,heatOff,,Sleep,80,56,62.8,60,57.3,0,0,0,,62.8,60,0,68.9,0,
2019-09-11,22:45:00,off,heatOff,,Sleep,80,56,63.1,60,57.3,0,0,0,,63.1,60,0,68.8,0,
2019-09-11,22:50:00,off,heatOff,,Sleep,80,56,63.2,59,57.3,0,0,0,,63.2,59,0,68.7,0,
2019-09-11,22:55:00,off,heatOff,,Sleep,80,56,63.3,59,57.3,0,0,0,,63.3,59,0,68.7,0,
2019-09-11,23:00:00,off,heatOff,,Sleep,80,56,63.4,59,58.4,0,0,0,,63.4,59,0,68.5,0,
2019-09-11,23:05:00,off,heatOff,,Sleep,80,56,63.4,59,58.4,0,0,0,,63.4,59,0,68.5,0,
2019-09-11,23:10:00,off,heatOff,,Sleep,80,56,63.5,59,58.4,0,0,0,,63.5,59,0,68.3,0,
2019-09-11,23:15:00,off,heatOff,,Sleep,80,56,63.5,59,58.4,0,0,0,,63.5,59,0,68.3,0,
2019-09-11,23:20:00,off,heatOff,,Sleep,80,56,63.5,59,58.4,0,0,0,,63.5,59,0,68.3,0,
2019-09-11,23:25:00,off,heatOff,,Sleep,80,56,63.5,59,58.4,0,0,0,,63.5,59,0,68.3,0,
2019-09-11,23:30:00,off,heatOff,,Sleep,80,56,63.5,59,57.9,0,0,0,,63.5,59,0,68.3,0,
2019-09-11,23:35:00,off,heatOff,,Sleep,80,56,63.5,59,57.9,0,0,0,,63.5,59,0,68.1,0,
2019-09-11,23:40:00,off,heatOff,,Sleep,80,56,63.5,59,57.9,0,0,0,,63.5,59,0,68.1,0,
2019-09-11,23:45:00,off,heatOff,,Sleep,80,56,63.4,59,57.9,0,0,0,,63.4,59,0,68.1,0,
2019-09-11,23:50:00,off,heatOff,,Sleep,80,56,63.4,57,57.9,0,0,0,,63.4,57,0,68.1,0,
2019-09-11,23:55:00,off,heatOff,,Sleep,80,56,63.4,56,57.9,0,0,0,,63.4,56,0,68,0,
2019-09-12,00:00:00,off,heatOff,,Sleep,80,56,63.4,54,57.5,0,0,0,,63.4,54,0,68,0,
2019-09-12,00:05:00,off,heatOff,,Sleep,80,56,63.3,52,57.5,0,0,0,,63.3,52,0,68,0,
2019-09-12,00:10:00,off,heatOff,,Sleep,80,56,63.2,51,57.5,0,0,0,,63.2,51,0,67.8,0,
2019-09-12,00:15:00,off,heatOff,,Sleep,80,56,63.1,50,57.5,0,0,0,,63.1,50,0,67.8,0,
2019-09-12,00:20:00,off,heatOff,,Sleep,80,56,62.9,49,57.5,0,0,0,,62.9,49,0,67.8,0,
2019-09-12,00:25:00,off,heatOff,,Sleep,80,56,62.7,49,57.5,0,0,0,,62.7,49,0,67.6,0,
2019-09-12,00:30:00,off,heatOff,,Sleep,80,56,62.5,49,57.3,0,0,0,,62.5,49,0,67.6,0,
2019-09-12,00:35:00,off,heatOff,,Sleep,80,56,62.4,49,57.3,0,0,0,,62.4,49,0,67.6,0,
2019-09-12,00:40:00,off,heatOff,,Sleep,80,56,62.3,49,57.3,0,0,0,,62.3,49,0,67.5,0,
2019-09-12,00:45:00,off,heatOff,,Sleep,80,56,62.2,49,57.3,0,0,0,,62.2,49,0,67.4,0,
2019-09-12,00:50:00,off,heatOff,,Sleep,80,56,62.1,49,57.3,0,0,0,,62.1,49,0,67.3,0,
2019-09-12,00:55:00,off,heatOff,,Sleep,80,56,62,49,57.3,0,0,0,,62,49,0,67.2,0,
2019-09-12,01:00:00,off,heatOff,,Sleep,80,56,61.9,49,57.7,0,0,0,,61.9,49,0,67.2,0,
2019-09-12,01:05:00,off,heatOff,,Sleep,80,56,61.9,49,57.7,0,0,0,,61.9,49,0,67.2,0,
2019-09-12,01:10:00,off,heatOff,,Sleep,80,56,61.9,49,57.7,0,0,0,,61.9,49,0,67.2,0,
2019-09-12,01:15:00,off,heatOff,,Sleep,80,56,61.9,50,57.7,0,0,0,,61.9,50,0,67.2,0,
2019-09-12,01:20:00,off,heatOff,,Sleep,80,56,61.9,51,57.7,0,0,0,,61.9,51,0,67.1,0,
2019-09-12,01:25:00,off,heatOff,,Sleep,80,56,61.9,52,57.7,0,0,0,,61.9,52,0,67.1,0,
2019-09-12,01:30:00,off,heatOff,,Sleep,80,56,61.9,53,57,0,0,0,,61.9,53,0,67.1,0,
2019-09-12,01:35:00,off,heatOff,,Sleep,80,56,62,53,57,0,0,0,,62,53,0,67.1,0,
2019-09-12,01:40:00,off,heatOff,,Sleep,80,56,62,52,57,0,0,0,,62,52,0,67.1,0,
2019-09-12,01:45:00,off,heatOff,,Sleep,80,56,62,51,57,0,0,0,,62,51,1,67,0,
2019-09-12,01:50:00,off,heatOff,,Sleep,80,56,62.1,51,57,0,0,0,,62.1,51,1,66.9,0,
2019-09-12,01:55:00,off,heatOff,,Sleep,80,56,62,51,57,0,0,0,,62,51,0,66.9,0,
2019-09-12,02:00:00,off,heatOff,,Sleep,80,56,61.8,50,56.8,0,0,0,,61.8,50,0,66.9,0,
2019-09-12,02:05:00,off,heatOff,,Sleep,80,56,61.7,49,56.8,0,0,0,,61.7,49,0,66.7,0,
2019-09-12,02:10:00,off,heatOff,,Sleep,80,56,61.6,48,56.8,0,0,0,,61.6,48,0,66.7,0,
2019-09-12,02:15:00,off,heatOff,,Sleep,80,56,61.4,48,56.8,0,0,0,,61.4,48,0,66.7,0,
2019-09-12,02:20:00,off,heatOff,,Sleep,80,56,61.2,48,56.8,0,0,0,,61.2,48,0,66.7,0,
2019-09-12,02:25:00,off,heatOff,,Sleep,80,56,61.1,48,56.8,0,0,0,,61.1,48,0,66.5,0,
2019-09-12,02:30:00,off,heatOff,,Sleep,80,56,60.9,48,55.9,0,0,0,,60.9,48,0,66.5,0,
2019-09-12,02:35:00,off,heatOff,,Sleep,80,56,60.8,48,55.9,0,0,0,,60.8,48,0,66.5,0,
2019-09-12,02:40:00,off,heatOff,,Sleep,80,56,60.6,48,55.9,0,0,0,,60.6,48,0,66.3,0,
2019-09-12,02:45:00,off,heatOff,,Sleep,80,56,60.5,48,55.9,0,0,0,,60.5,48,0,66.3,0,
2019-09-12,02:50:00,off,heatOff,,Sleep,80,56,60.5,46,55.9,0,0,0,,60.5,46,0,66.3,0,
2019-09-12,02:55:00,off,heatOff,,Sleep,80,56,60.4,46,55.9,0,0,0,,60.4,46,0,66.2,0,
2019-09-12,03:00:00,off,heatOff,,Sleep,80,56,60.3,45,56.3,0,0,0,,60.3,45,0,66.2,0,
2019-09-12,03:05:00,off,heatOff,,Sleep,80,56,60.3,45,56.3,0,0,0,,60.3,45,0,66.2,0,
2019-09-12,03:10:00,off,heatOff,,Sleep,80,56,60.3,45,56.3,0,0,0,,60.3,45,0,66.2,0,
2019-09-12,03:15:00,off,heatOff,,Sleep,80,56,60.2,44,56.3,0,0,0,,60.2,44,0,66.2,0,
2019-09-12,03:20:00,off,heatOff,,Sleep,80,56,60.1,43,56.3,0,0,0,,60.1,43,0,66.1,0,
2019-09-12,03:25:00,off,heatOff,,Sleep,80,56,60,43,56.3,0,0,0,,60,43,0,66,0,
2019-09-12,03:30:00,off,heatOff,,Sleep,80,56,59.8,43,55.7,0,0,0,,59.8,43,0,65.9,0,
2019-09-12,03:35:00,off,heatOff,,Sleep,80,56,59.7,43,55.7,0,0,0,,59.7,43,0,65.8,0,
2019-09-12,03:40:00,off,heatOff,,Sleep,80,56,59.6,43,55.7,0,0,0,,59.6,43,0,65.8,0,
2019-09-12,03:45:00,off,heatOff,,Sleep,80,56,59.6,43,55.7,0,0,0,,59.6,43,0,65.8,0,
2019-09-12,03:50:00,off,heatOff,,Sleep,80,56,59.5,43,55.7,0,0,0,,59.5,43,0,65.7,0,
2019-09-12,03:55:00,off,heatOff,,Sleep,80,56,59.5,44,55.7,0,0,0,,59.5,44,0,65.6,0,
2019-09-12,04:00:00,off,heatOff,,Sleep,80,56,59.5,43,55.2,0,0,0,,59.5,43,0,65.6,0,
2019-09-12,04:05:00,off,heatOff,,Sleep,80,56,59.3,42,55.2,0,0,0,,59.3,42,0,65.6,0,
2019-09-12,04:10:00,off,heatOff,,Sleep,80,56,59.2,42,55.2,0,0,0,,59.2,42,0,65.5,0,
2019-09-12,04:15:00,off,heatOff,,Sleep,80,56,59.1,43,55.2,0,0,0,,59.1,43,0,65.4,0,
2019-09-12,04:20:00,off,heatOff,,Sleep,80,56,59,43,55.2,0,0,0,,59,43,0,65.4,0,
2019-09-12,04:25:00,off,heatOff,,Sleep,80,56,58.9,43,55.2,0,0,0,,58.9,43,0,65.4,0,
2019-09-12,04:30:00,off,heatOff,,Sleep,80,56,58.8,43,54.3,0,0,0,,58.8,43,0,65.3,0,
2019-09-12,04:35:00,off,heatOff,,Sleep,80,56,58.7,42,54.3,0,0,0,,58.7,42,0,65.3,0,
2019-09-12,04:40:00,off,heatOff,,Sleep,80,56,58.7,42,54.3,0,0,0,,58.7,42,0,65.3,0,
2019-09-12,04:45:00,off,heatOff,,Sleep,80,56,58.6,42,54.3,0,0,0,,58.6,42,0,65.3,0,
2019-09-12,04:50:00,off,heatOff,,Sleep,80,56,58.6,42,54.3,0,0,0,,58.6,42,0,65.1,0,
2019-09-12,04:55:00,off,heatOff,,Sleep,80,56,58,41,54.3,0,0,0,,58,41,0,65.1,0,
2019-09-12,05:00:00,off,heatOff,,Sleep,80,56,57.2,43,54.4,0,0,0,,57.2,43,0,65.1,0,
2019-09-12,05:05:00,off,heatOff,,Sleep,80,56,57.4,44,54.4,0,0,0,,57.4,44,0,64.9,0,
2019-09-12,05:10:00,off,heatOff,,Sleep,80,56,58,44,54.4,0,0,0,,58,44,0,64.9,0,
2019-09-12,05:15:00,off,heatOff,,Sleep,80,56,58.4,44,54.4,0,0,0,,58.4,44,0,64.7,0,
2019-09-12,05:20:00,off,heatOff,,Sleep,80,56,58.8,44,54.4,0,0,0,,58.8,44,0,64.7,0,
2019-09-12,05:25:00,off,heatOff,,Sleep,80,56,59,42,54.4,0,0,0,,59,42,0,64.7,0,
2019-09-12,05:30:00,off,heatOff,,Sleep,80,56,59.2,42,53.7,0,0,0,,59.2,42,0,64.7,0,
2019-09-12,05:35:00,off,heatOff,,Sleep,80,56,59.5,42,53.7,0,0,0,,59.5,42,0,64.7,0,
2019-09-12,05:40:00,off,heatOff,,Sleep,80,56,59.8,42,53.7,0,0,0,,59.8,42,0,64.5,0,
2019-09-12,05:45:00,off,heatOff,,Sleep,80,56,60,43,53.7,0,0,0,,60,43,0,64.6,0,
2019-09-12,05:50:00,off,heatOff,,Sleep,80,56,60.1,42,53.7,0,0,0,,60.1,42,0,64.5,0,
2019-09-12,05:55:00,off,heatOff,,Sleep,80,56,60.2,42,53.7,0,0,0,,60.2,42,0,64.5,0,
2019-09-12,06:00:00,off,heatOff,,Sleep,80,56,60.3,42,53.5,0,0,0,,60.3,42,0,64.5,0,
2019-09-12,06:05:00,off,heatOff,,Sleep,80,56,60.3,42,53.5,0,0,0,,60.3,42,0,64.4,0,
2019-09-12,06:10:00,off,heatOff,,Sleep,80,56,60.4,42,53.5,0,0,0,,60.4,42,0,64.4,0,
2019-09-12,06:15:00,off,heatOff,,Sleep,80,56,60.3,42,53.5,0,0,0,,60.3,42,0,64.4,0,
2019-09-12,06:20:00,off,heatOff,,Sleep,80,56,60.2,42,53.5,0,0,0,,60.2,42,0,64.4,0,
2019-09-12,06:25:00,off,heatOff,,Sleep,79.4,58.7,60.1,42,53.5,0,0,0,,60.1,42,0,64.4,0,
2019-09-12,06:30:00,off,heatOff,,Home,78,65,60.1,41,53.1,0,0,0,,60.1,41,0,64.4,0,
2019-09-12,06:35:00,off,heatOff,,Home,78,65,60.2,41,53.1,0,0,0,,60.2,41,1,64.4,0,
2019-09-12,06:40:00,off,heatOff,,Home,78,65,60.3,43,53.1,0,0,0,,60.3,43,1,64.4,0,
2019-09-12,06:45:00,off,heatOff,,Home,78,65,60.7,43,53.1,0,0,0,,60.7,43,1,64.3,0,
2019-09-12,06:50:00,off,heatOff,,Home,78,65,60.7,43,53.1,0,0,0,,60.7,43,1,64.2,0,
2019-09-12,06:55:00,off,heatOff,,Home,78,65,60.6,42,53.1,0,0,0,,60.6,42,1,64.2,0,
2019-09-12,07:00:00,off,heatOff,,Home,78,65,60.6,43,53.3,0,0,0,,60.6,43,1,64.2,0,
2019-09-12,07:05:00,off,heatOff,,Home,78,65,60.9,43,53.3,0,0,0,,60.9,43,1,64.2,0,
2019-09-12,07:10:00,off,heatOff,,Home,78,65,61,44,53.3,0,0,0,,61,44,1,64.4,0,
2019-09-12,07:15:00,off,heatOff,,Home,78,65,61.1,43,53.3,0,0,0,,61.1,43,1,64.4,0,
2019-09-12,07:20:00,off,heatOff,,Home,78,65,61.3,44,53.3,0,0,0,,61.3,44,1,64.2,0,
2019-09-12,07:25:00,off,heatOff,,Home,78,65,61.4,44,53.3,0,0,0,,61.4,44,0,64.2,0,
2019-09-12,07:30:00,off,heatOff,,Home,78,65,61.5,44,55,0,0,0,,61.5,44,0,64.2,0,
2019-09-12,07:35:00,off,heatOff,,Home,78,65,61.5,43,55,0,0,0,,61.5,43,0,64.2,0,
2019-09-12,07:40:00,off,heatOff,,Home,78,65,61.6,43,55,0,0,0,,61.6,43,0,64.2,0,
2019-09-12,07:45:00,off,heatOff,,Home,78,65,61.6,43,55,0,0,0,,61.6,43,0,64.2,0,
2019-09-12,07:50:00,off,heatOff,,Home,78,65,61.7,43,55,0,0,0,,61.7,43,0,64.2,0,
2019-09-12,07:55:00,off,heatOff,,Home,78,65,61.7,43,55,0,0,0,,61.7,43,0,64.2,0,
2019-09-12,08:00:00,off,heatOff,,Home,78,65,61.7,44,58.2,0,0,0,,61.7,44,0,64.2,0,
2019-09-12,08:05:00,off,heatOff,,Home,78,65,61.7,44,58.2,0,0,0,,61.7,44,0,64.2,0,
2019-09-12,08:10:00,off,heatOff,,Home,78,65,61.8,44,58.2,0,0,0,,61.8,44,0,64.2,0,
2019-09-12,08:15:00,off,heatOff,,Home,78,65,61.8,44,58.2,0,0,0,,61.8,44,0,64.2,0,
2019-09-12,08:20:00,off,heatOff,,Home,78,65,61.8,44,58.2,0,0,0,,61.8,44,0,64.2,0,
2019-09-12,08:25:00,off,heatOff,,Home,79.2,62.3,61.9,44,58.2,0,0,0,,61.9,44,0,64.2,0,
2019-09-12,08:30:00,off,heatOff,,Away,82,56,61.9,44,59.9,0,0,0,,61.9,44,1,64.2,0,
2019-09-12,08:35:00,off,heatOff,,Away,82,56,61.8,44,59.9,0,0,0,,61.8,44,0,64.2,0,
2019-09-12,08:40:00,off,heatOff,,Away,82,56,61.8,44,59.9,0,0,0,,61.8,44,0,64.2,0,
2019-09-12,08:45:00,off,heatOff,,Away,82,56,61.9,44,59.9,0,0,0,,61.9,44,0,64.2,0,
2019-09-12,08:50:00,off,heatOff,,Away,82,56,61.9,44,59.9,0,0,0,,61.9,44,0,64.2,0,
2019-09-12,08:55:00,off,heatOff,,Away,82,56,61.9,44,59.9,0,0,0,,61.9,44,0,64.1,0,
2019-09-12,09:00:00,off,heatOff,,Away,82,56,61.9,44,62.5,0,0,0,,61.9,44,0,64,0,
2019-09-12,09:05:00,off,heatOff,,Away,82,56,61.9,44,62.5,0,0,0,,61.9,44,0,64.1,0,
2019-09-12,09:10:00,off,heatOff,,Away,82,56,61.9,44,62.5,0,0,0,,61.9,44,0,64,0,
2019-09-12,09:15:00,off,heatOff,,Away,82,56,62,44,62.5,0,0,0,,62,44,0,64,0,
2019-09-12,09:20:00,off,heatOff,,Away,82,56,62,44,62.5,0,0,0,,62,44,0,64.1,0,
2019-09-12,09:25:00,off,heatOff,,Away,82,56,62,44,62.5,0,0,0,,62,44,0,64,0,
2019-09-12,09:30:00,off,heatOff,,Away,82,56,62,45,64.2,0,0,0,,62,45,0,64,0,
2019-09-12,09:35:00,off,heatOff,,Away,82,56,62.1,45,64.2,0,0,0,,62.1,45,0,64,0,
2019-09-12,09:40:00,off,heatOff,,Away,82,56,62.1,44,64.2,0,0,0,,62.1,44,0,64.1,0,
2019-09-12,09:45:00,off,heatOff,,Away,82,56,62.2,44,64.2,0,0,0,,62.2,44,0,64,0,
2019-09-12,09:50:00,off,heatOff,,Away,82,56,62.3,44,64.2,0,0,0,,62.3,44,0,64.1,0,
2019-09-12,09:55:00,off,heatOff,,Away,82,56,62.4,44,64.2,0,0,0,,62.4,44,0,64,0,
2019-09-12,10:00:00,off,heatOff,,Away,82,56,62.4,44,66.2,0,0,0,,62.4,44,0,64,0,
2019-09-12,10:05:00,off,heatOff,,Away,82,56,62.4,45,66.2,0,0,0,,62.4,45,0,64,0,
2019-09-12,10:10:00,off,heatOff,,Away,82,56,62.4,45,66.2,0,0,0,,62.4,45,0,64,0,
2019-09-12,10:15:00,off,heatOff,,Away,82,56,62.4,45,66.2,0,0,0,,62.4,45,0,64,0,
2019-09-12,10:20:00,off,heatOff,,Away,82,56,62.4,45,66.2,0,0,0,,62.4,45,0,64,0,
2019-09-12,10:25:00,off,heatOff,,Away,82,56,62.5,45,66.2,0,0,0,,62.5,45,0,64,0,
2019-09-12,10:30:00,off,heatOff,,Away,82,56,62.5,45,67.7,0,0,0,,62.5,45,0,64,0,
2019-09-12,10:35:00,off,heatOff,,Away,82,56,62.6,45,67.7,0,0,0,,62.6,45,0,64.1,0,
2019-09-12,10:40:00,off,heatOff,,Away,82,56,62.6,45,67.7,0,0,0,,62.6,45,0,64.2,0,
2019-09-12,10:45:00,off,heatOff,,Away,82,56,62.6,45,67.7,0,0,0,,62.6,45,0,64,0,
2019-09-12,10:50:00,off,heatOff,,Away,82,56,62.6,45,67.7,0,0,0,,62.6,45,0,64,0,
2019-09-12,10:55:00,off,heatOff,,Away,82,56,62.7,45,67.7,0,0,0,,62.7,45,0,64.1,0,
2019-09-12,11:00:00,off,heatOff,,Away,82,56,62.7,45,68.2,0,0,0,,62.7,45,0,64,0,
2019-09-12,11:05:00,off,heatOff,,Away,82,56,62.8,45,68.2,0,0,0,,62.8,45,0,64.2,0,
2019-09-12,11:10:00,off,heatOff,,Away,82,56,62.8,45,68.2,0,0,0,,62.8,45,0,64.1,0,
2019-09-12,11:15:00,off,heatOff,,Away,82,56,62.9,45,68.2,0,0,0,,62.9,45,0,64,0,
2019-09-12,11:20:00,off,heatOff,,Away,82,56,62.9,45,68.2,0,0,0,,62.9,45,0,64.2,0,
2019-09-12,11:25:00,off,heatOff,,Away,82,56,63,45,68.2,0,0,0,,63,45,0,64.2,0,
2019-09-12,11:30:00,off,heatOff,,Away,82,56,63,45,69.7,0,0,0,,63,45,0,64.2,0,
2019-09-12,11:35:00,off,heatOff,,Away,82,56,63.1,45,69.7,0,0,0,,63.1,45,0,64.2,0,
2019-09-12,11:40:00,off,heatOff,,Away,82,56,63.1,45,69.7,0,0,0,,63.1,45,0,64.2,0,
2019-09-12,11:45:00,off,heatOff,,Away,82,56,63.2,45,69.7,0,0,0,,63.2,45,0,64.2,0,
2019-09-12,11:50:00,off,heatOff,,Away,82,56,63.2,45,69.7,0,0,0,,63.2,45,0,64.2,0,
2019-09-12,11:55:00,off,heatOff,,Away,82,56,63.3,45,69.7,0,0,0,,63.3,45,0,64.2,0,
2019-09-12,12:00:00,off,heatOff,,Away,82,56,63.3,45,70.3,0,0,0,,63.3,45,0,64.2,0,
2019-09-12,12:05:00,off,heatOff,,Away,82,56,63.4,45,70.3,0,0,0,,63.4,45,0,64.2,0,
2019-09-12,12:10:00,off,heatOff,,Away,82,56,63.4,46,70.3,0,0,0,,63.4,46,0,64.2,0,
2019-09-12,12:15:00,off,heatOff,,Away,82,56,63.4,46,70.3,0,0,0,,63.4,46,0,64.2,0,
2019-09-12,12:20:00,off,heatOff,,Away,82,56,63.5,46,70.3,0,0,0,,63.5,46,0,64.2,0,
2019-09-12,12:25:00,off,heatOff,,Away,82,56,63.6,46,70.3,0,0,0,,63.6,46,0,64.2,0,
2019-09-12,12:30:00,off,heatOff,,Away,82,56,63.6,46,71.4,0,0,0,,63.6,46,0,64.2,0,
2019-09-12,12:35:00,off,heatOff,,Away,82,56,63.7,46,71.4,0,0,0,,63.7,46,0,64.2,0,
2019-09-12,12:40:00,off,heatOff,,Away,82,56,63.7,46,71.4,0,0,0,,63.7,46,0,64.3,0,
2019-09-12,12:45:00,off,heatOff,,Away,82,56,63.8,46,71.4,0,0,0,,63.8,46,0,64.4,0,
2019-09-12,12:50:00,off,heatOff,,Away,82,56,63.8,46,71.4,0,0,0,,63.8,46,0,64.4,0,
2019-09-12,12:55:00,off,heatOff,,Away,82,56,63.9,46,71.4,0,0,0,,63.9,46,0,64.4,0,
2019-09-12,13:00:00,off,heatOff,,Away,82,56,64,46,72.6,0,0,0,,64,46,0,64.4,0,
2019-09-12,13:05:00,off,heatOff,,Away,82,56,64,46,72.6,0,0,0,,64,46,0,64.4,0,
2019-09-12,13:10:00,off,heatOff,,Away,82,56,64.1,46,72.6,0,0,0,,64.1,46,0,64.4,0,
2019-09-12,13:15:00,off,heatOff,,Away,82,56,64.2,46,72.6,0,0,0,,64.2,46,0,64.4,0,
2019-09-12,13:20:00,off,heatOff,,Away,82,56,64.2,46,72.6,0,0,0,,64.2,46,0,64.4,0,
2019-09-12,13:25:00,off,heatOff,,Away,82,56,64.2,46,72.6,0,0,0,,64.2,46,0,64.4,0,
2019-09-12,13:30:00,off,heatOff,,Away,82,56,64.3,46,73.8,0,0,0,,64.3,46,0,64.4,0,
2019-09-12,13:35:00,off,heatOff,,Away,82,56,64.3,46,73.8,0,0,0,,64.3,46,0,64.4,0,
2019-09-12,13:40:00,off,heatOff,,Away,82,56,64.4,46,73.8,0,0,0,,64.4,46,0,64.4,0,
2019-09-12,13:45:00,off,heatOff,,Away,82,56,64.4,46,73.8,0,0,0,,64.4,46,0,64.4,0,
2019-09-12,13:50:00,off,heatOff,,Away,82,56,64.5,46,73.8,0,0,0,,64.5,46,0,64.4,0,
2019-09-12,13:55:00,off,heatOff,,Away,82,56,64.6,46,73.8,0,0,0,,64.6,46,0,64.4,0,
2019-09-12,14:00:00,off,heatOff,,Away,82,56,64.7,46,74.7,0,0,0,,64.7,46,0,64.4,0,
2019-09-12,14:05:00,off,heatOff,,Away,82,56,64.7,46,74.7,0,0,0,,64.7,46,0,64.4,0,
2019-09-12,14:10:00,off,heatOff,,Away,82,56,64.7,46,74.7,0,0,0,,64.7,46,0,64.4,0,
2019-09-12,14:15:00,off,heatOff,,Away,82,56,64.8,46,74.7,0,0,0,,64.8,46,0,64.4,0,
2019-09-12,14:20:00,off,heatOff,,Away,82,56,64.9,46,74.7,0,0,0,,64.9,46,0,64.4,0,
2019-09-12,14:25:00,off,heatOff,,Away,82,56,64.9,46,74.7,0,0,0,,64.9,46,0,64.4,0,
2019-09-12,14:30:00,off,heatOff,,Away,82,56,65,46,75.4,0,0,0,,65,46,0,64.4,0,
2019-09-12,14:35:00,off,heatOff,,Away,82,56,65.1,46,75.4,0,0,0,,65.1,46,0,64.5,0,
2019-09-12,14:40:00,off,heatOff,,Away,82,56,65.1,46,75.4,0,0,0,,65.1,46,0,64.5,0,
2019-09-12,14:45:00,off,heatOff,,Away,82,56,65.2,46,75.4,0,0,0,,65.2,46,0,64.5,0,
2019-09-12,14:50:00,off,heatOff,,Away,82,56,65.3,46,75.4,0,0,0,,65.3,46,0,64.5,0,
